comparison,model,dataset,reference_condition,condition,common_problem_count,reference_problem_mean,condition_problem_mean,problem_mean_difference,difference_interval_low,difference_interval_high,problems_better,problems_same,problems_worse,reference_file,condition_file
perturbation_vs_baseline,gpt-5.4,HuggingFaceH4_aime_2024,baseline:perturb,sentence_reversal,30,0.9857142857142858,0.9916666666666667,0.005952380952380954,0.0,0.01666666666666667,2,28,0,gpt-5.4_HuggingFaceH4_aime_2024_baseline_20260502_233914.json,gpt-5.4_HuggingFaceH4_aime_2024_sentence_reversal_20260502_181752.json
perturbation_vs_baseline,gpt-5.4,HuggingFaceH4_aime_2024,baseline:perturb,snake_horizontal,30,0.9857142857142858,0.975,-0.010714285714285713,-0.04047619047619048,0.010119047619047623,1,27,2,gpt-5.4_HuggingFaceH4_aime_2024_baseline_20260502_233914.json,gpt-5.4_HuggingFaceH4_aime_2024_snake_horizontal_20260502_181752.json
perturbation_vs_baseline,gpt-5.4,HuggingFaceH4_aime_2024,baseline:perturb,snake_vertical,30,0.9857142857142858,0.9208333333333333,-0.06488095238095239,-0.14107142857142857,-0.007738095238095237,1,24,5,gpt-5.4_HuggingFaceH4_aime_2024_baseline_20260502_233914.json,gpt-5.4_HuggingFaceH4_aime_2024_snake_vertical_20260502_181752.json
perturbation_vs_baseline,gpt-5.4,HuggingFaceH4_aime_2024,baseline:perturb,split_reversal,30,0.9857142857142858,0.9791666666666666,-0.006547619047619047,-0.026785714285714288,0.010119047619047623,1,27,2,gpt-5.4_HuggingFaceH4_aime_2024_baseline_20260502_233914.json,gpt-5.4_HuggingFaceH4_aime_2024_split_reversal_20260502_181752.json
perturbation_vs_baseline,gpt-5.4,HuggingFaceH4_aime_2024,baseline:perturb,word_reversal,30,0.9857142857142858,0.9708333333333333,-0.01488095238095238,-0.05178571428571428,0.009523809523809526,1,27,2,gpt-5.4_HuggingFaceH4_aime_2024_baseline_20260502_233914.json,gpt-5.4_HuggingFaceH4_aime_2024_word_reversal_20260502_181752.json
perturbation_vs_baseline,gpt-5.4,HuggingFaceH4_aime_2024,baseline:perturb,wrappers,30,0.9857142857142858,0.975,-0.010714285714285713,-0.04642857142857142,0.01428571428571429,1,28,1,gpt-5.4_HuggingFaceH4_aime_2024_baseline_20260502_233914.json,gpt-5.4_HuggingFaceH4_aime_2024_wrappers_20260502_181752.json
compound_vs_baseline,gpt-5.4,MathArena_aime_2025,baseline:compound,compound:d3,30,0.9916666666666667,0.9857142857142858,-0.005952380952380954,-0.04285714285714286,0.016666666666666666,2,27,1,gpt-5.4_MathArena_aime_2025_baseline_20260428_120542.json,gpt-5.4_MathArena_aime_2025_compound_20260501_184831.json
perturbation_vs_baseline,gpt-5.4,MathArena_aime_2025,baseline:perturb,interleaved_context_line,30,0.9916666666666667,0.9952380952380953,0.00357142857142857,-0.010119047619047623,0.016666666666666666,2,27,1,gpt-5.4_MathArena_aime_2025_baseline_20260428_120542.json,gpt-5.4_MathArena_aime_2025_interleaved_context_line_20260501_100447.json
perturbation_vs_baseline,gpt-5.4,MathArena_aime_2025,baseline:perturb,interleaved_context_symbol,30,0.9916666666666667,0.9166666666666666,-0.075,-0.14583333333333334,-0.020833333333333332,2,19,9,gpt-5.4_MathArena_aime_2025_baseline_20260428_120542.json,gpt-5.4_MathArena_aime_2025_interleaved_context_symbol_20260429_151706.json
perturbation_vs_baseline,gpt-5.4,MathArena_aime_2025,baseline:perturb,interleaved_context_word,30,0.9916666666666667,0.9833333333333333,-0.008333333333333333,-0.029166666666666667,0.0125,2,24,4,gpt-5.4_MathArena_aime_2025_baseline_20260428_120542.json,gpt-5.4_MathArena_aime_2025_interleaved_context_word_20260429_151706.json
perturbation_vs_baseline,gpt-5.4,MathArena_aime_2025,baseline:perturb,not_not,30,0.9916666666666667,0.9875,-0.004166666666666667,-0.0125,0.0,0,29,1,gpt-5.4_MathArena_aime_2025_baseline_20260428_120542.json,gpt-5.4_MathArena_aime_2025_not_not_20260429_214455.json
perturbation_vs_baseline,gpt-5.4,MathArena_aime_2025,baseline:perturb,opposites,30,0.9916666666666667,0.9958333333333333,0.004166666666666667,-0.008333333333333333,0.016666666666666666,2,27,1,gpt-5.4_MathArena_aime_2025_baseline_20260428_120542.json,gpt-5.4_MathArena_aime_2025_opposites_20260429_214455.json
perturbation_vs_baseline,gpt-5.4,MathArena_aime_2025,baseline:perturb,rail_fence,30,0.9916666666666667,0.8916666666666667,-0.1,-0.1875,-0.029166666666666667,2,17,11,gpt-5.4_MathArena_aime_2025_baseline_20260428_120542.json,gpt-5.4_MathArena_aime_2025_rail_fence_20260429_214455.json
perturbation_vs_baseline,gpt-5.4,MathArena_aime_2025,baseline:perturb,rectangle_perimeter,30,0.9916666666666667,0.9916666666666667,0.0,-0.0125,0.0125,1,28,1,gpt-5.4_MathArena_aime_2025_baseline_20260428_120542.json,gpt-5.4_MathArena_aime_2025_rectangle_perimeter_20260429_214455.json
perturbation_vs_baseline,gpt-5.4,MathArena_aime_2025,baseline:perturb,sentence_reversal,30,0.9916666666666667,0.9916666666666667,0.0,-0.020833333333333332,0.016666666666666666,2,27,1,gpt-5.4_MathArena_aime_2025_baseline_20260428_120542.json,gpt-5.4_MathArena_aime_2025_sentence_reversal_20260430_011258.json
perturbation_vs_baseline,gpt-5.4,MathArena_aime_2025,baseline:perturb,snake_horizontal,30,0.9916666666666667,0.925,-0.06666666666666667,-0.12083333333333333,-0.025,2,16,12,gpt-5.4_MathArena_aime_2025_baseline_20260428_120542.json,gpt-5.4_MathArena_aime_2025_snake_horizontal_20260430_011258.json
perturbation_vs_baseline,gpt-5.4,MathArena_aime_2025,baseline:perturb,snake_vertical,30,0.9916666666666667,0.9208333333333333,-0.07083333333333333,-0.13333333333333333,-0.016666666666666666,2,20,8,gpt-5.4_MathArena_aime_2025_baseline_20260428_120542.json,gpt-5.4_MathArena_aime_2025_snake_vertical_20260430_204124.json
perturbation_vs_baseline,gpt-5.4,MathArena_aime_2025,baseline:perturb,split_reversal,30,0.9916666666666667,0.9708333333333333,-0.020833333333333332,-0.07083333333333333,0.0125,2,26,2,gpt-5.4_MathArena_aime_2025_baseline_20260428_120542.json,gpt-5.4_MathArena_aime_2025_split_reversal_20260430_011258.json
perturbation_vs_baseline,gpt-5.4,MathArena_aime_2025,baseline:perturb,word_reversal,30,0.9916666666666667,0.9958333333333333,0.004166666666666667,0.0,0.0125,1,29,0,gpt-5.4_MathArena_aime_2025_baseline_20260428_120542.json,gpt-5.4_MathArena_aime_2025_word_reversal_20260430_011258.json
perturbation_vs_baseline,gpt-5.4,MathArena_aime_2025,baseline:perturb,wrappers,30,0.9916666666666667,0.9958333333333333,0.004166666666666667,0.0,0.0125,1,29,0,gpt-5.4_MathArena_aime_2025_baseline_20260428_120542.json,gpt-5.4_MathArena_aime_2025_wrappers_20260430_204124.json
compound_vs_baseline,nvidia_OpenReasoning-Nemotron-32B,HuggingFaceH4_aime_2024,baseline:compound,compound:d1,30,0.8895833333333333,0.8083333333333333,-0.08125,-0.12083333333333333,-0.04583333333333333,0,15,15,nvidia_OpenReasoning-Nemotron-32B_HuggingFaceH4_aime_2024_baseline_s42_20260321_132911.json,nvidia_OpenReasoning-Nemotron-32B_HuggingFaceH4_aime_2024_compound_s42_20260419_221127.json
compound_vs_baseline,nvidia_OpenReasoning-Nemotron-32B,HuggingFaceH4_aime_2024,baseline:compound,compound:d2,30,0.8895833333333333,0.7979166666666667,-0.09166666666666666,-0.14166666666666666,-0.04791666666666667,1,17,12,nvidia_OpenReasoning-Nemotron-32B_HuggingFaceH4_aime_2024_baseline_s42_20260321_132911.json,nvidia_OpenReasoning-Nemotron-32B_HuggingFaceH4_aime_2024_compound_s42_20260420_120120.json
compound_vs_baseline,nvidia_OpenReasoning-Nemotron-32B,HuggingFaceH4_aime_2024,baseline:compound,compound:d3,30,0.8895833333333333,0.7354166666666667,-0.15416666666666667,-0.22083333333333333,-0.09375,1,11,18,nvidia_OpenReasoning-Nemotron-32B_HuggingFaceH4_aime_2024_baseline_s42_20260321_132911.json,nvidia_OpenReasoning-Nemotron-32B_HuggingFaceH4_aime_2024_compound_s42_20260422_031149.json
passive_context_vs_baseline,nvidia_OpenReasoning-Nemotron-32B,HuggingFaceH4_aime_2024,baseline:compound,passive_context:repeat:d3,30,0.8895833333333333,0.7916666666666666,-0.09791666666666667,-0.18125,-0.035416666666666666,2,16,12,nvidia_OpenReasoning-Nemotron-32B_HuggingFaceH4_aime_2024_baseline_s42_20260321_132911.json,nvidia_OpenReasoning-Nemotron-32B_HuggingFaceH4_aime_2024_passive_context_d3_s42_20260805_054417.json
passive_context_vs_compound,nvidia_OpenReasoning-Nemotron-32B,HuggingFaceH4_aime_2024,compound:d3,passive_context:repeat:d3,30,0.7354166666666667,0.7916666666666666,0.05625,-0.025,0.1375,12,13,5,nvidia_OpenReasoning-Nemotron-32B_HuggingFaceH4_aime_2024_compound_s42_20260422_031149.json,nvidia_OpenReasoning-Nemotron-32B_HuggingFaceH4_aime_2024_passive_context_d3_s42_20260805_054417.json
perturbation_vs_baseline,nvidia_OpenReasoning-Nemotron-32B,HuggingFaceH4_aime_2024,baseline:perturb,interleaved_context_line,30,0.8125,0.7666666666666667,-0.04583333333333333,-0.12708333333333333,0.010416666666666666,6,13,11,nvidia_OpenReasoning-Nemotron-32B_HuggingFaceH4_aime_2024_baseline_s42_20260323_155131.json,nvidia_OpenReasoning-Nemotron-32B_HuggingFaceH4_aime_2024_interleaved_context_line_s42_20260324_201047.json
perturbation_vs_baseline,nvidia_OpenReasoning-Nemotron-32B,HuggingFaceH4_aime_2024,baseline:perturb,interleaved_context_symbol,30,0.8125,0.0020833333333333333,-0.8104166666666667,-0.9104166666666667,-0.6916666666666667,0,1,29,nvidia_OpenReasoning-Nemotron-32B_HuggingFaceH4_aime_2024_baseline_s42_20260323_155131.json,nvidia_OpenReasoning-Nemotron-32B_HuggingFaceH4_aime_2024_interleaved_context_symbol_s42_20260325_135326.json
perturbation_vs_baseline,nvidia_OpenReasoning-Nemotron-32B,HuggingFaceH4_aime_2024,baseline:perturb,interleaved_context_word,30,0.8125,0.1625,-0.65,-0.7645833333333333,-0.525,0,2,28,nvidia_OpenReasoning-Nemotron-32B_HuggingFaceH4_aime_2024_baseline_s42_20260323_155131.json,nvidia_OpenReasoning-Nemotron-32B_HuggingFaceH4_aime_2024_interleaved_context_word_s42_20260324_201047.json
perturbation_vs_baseline,nvidia_OpenReasoning-Nemotron-32B,HuggingFaceH4_aime_2024,baseline:perturb,not_not,30,0.8125,0.7708333333333334,-0.041666666666666664,-0.10833333333333334,0.00625,7,14,9,nvidia_OpenReasoning-Nemotron-32B_HuggingFaceH4_aime_2024_baseline_s42_20260323_155131.json,nvidia_OpenReasoning-Nemotron-32B_HuggingFaceH4_aime_2024_not_not_s42_20260323_155131.json
perturbation_vs_baseline,nvidia_OpenReasoning-Nemotron-32B,HuggingFaceH4_aime_2024,baseline:perturb,opposites,30,0.8125,0.7729166666666667,-0.03958333333333333,-0.12291666666666666,0.022916666666666665,8,14,8,nvidia_OpenReasoning-Nemotron-32B_HuggingFaceH4_aime_2024_baseline_s42_20260323_155131.json,nvidia_OpenReasoning-Nemotron-32B_HuggingFaceH4_aime_2024_opposites_s42_20260323_181308.json
perturbation_vs_baseline,nvidia_OpenReasoning-Nemotron-32B,HuggingFaceH4_aime_2024,baseline:perturb,rail_fence,30,0.8125,0.0,-0.8125,-0.9125,-0.6916666666666667,0,1,29,nvidia_OpenReasoning-Nemotron-32B_HuggingFaceH4_aime_2024_baseline_s42_20260323_155131.json,nvidia_OpenReasoning-Nemotron-32B_HuggingFaceH4_aime_2024_rail_fence_s42_20260325_183005.json
perturbation_vs_baseline,nvidia_OpenReasoning-Nemotron-32B,HuggingFaceH4_aime_2024,baseline:perturb,rectangle_perimeter,30,0.8125,0.05625,-0.75625,-0.8583333333333333,-0.6375,0,1,29,nvidia_OpenReasoning-Nemotron-32B_HuggingFaceH4_aime_2024_baseline_s42_20260323_155131.json,nvidia_OpenReasoning-Nemotron-32B_HuggingFaceH4_aime_2024_rectangle_perimeter_s42_20260325_185805.json
perturbation_vs_baseline,nvidia_OpenReasoning-Nemotron-32B,HuggingFaceH4_aime_2024,baseline:perturb,sentence_reversal,30,0.8125,0.81875,0.00625,-0.025,0.03958333333333333,9,13,8,nvidia_OpenReasoning-Nemotron-32B_HuggingFaceH4_aime_2024_baseline_s42_20260323_155131.json,nvidia_OpenReasoning-Nemotron-32B_HuggingFaceH4_aime_2024_sentence_reversal_s42_20260323_181308.json
perturbation_vs_baseline,nvidia_OpenReasoning-Nemotron-32B,HuggingFaceH4_aime_2024,baseline:perturb,snake_horizontal,30,0.8125,0.1375,-0.675,-0.78125,-0.5583333333333333,0,1,29,nvidia_OpenReasoning-Nemotron-32B_HuggingFaceH4_aime_2024_baseline_s42_20260323_155131.json,nvidia_OpenReasoning-Nemotron-32B_HuggingFaceH4_aime_2024_snake_horizontal_s42_20260325_183450.json
perturbation_vs_baseline,nvidia_OpenReasoning-Nemotron-32B,HuggingFaceH4_aime_2024,baseline:perturb,snake_vertical,30,0.8125,0.0020833333333333333,-0.8104166666666667,-0.9104166666666667,-0.6895833333333333,0,1,29,nvidia_OpenReasoning-Nemotron-32B_HuggingFaceH4_aime_2024_baseline_s42_20260323_155131.json,nvidia_OpenReasoning-Nemotron-32B_HuggingFaceH4_aime_2024_snake_vertical_s42_20260324_020300.json
perturbation_vs_baseline,nvidia_OpenReasoning-Nemotron-32B,HuggingFaceH4_aime_2024,baseline:perturb,split_reversal,30,0.8125,0.2916666666666667,-0.5208333333333334,-0.625,-0.41458333333333336,0,1,29,nvidia_OpenReasoning-Nemotron-32B_HuggingFaceH4_aime_2024_baseline_s42_20260323_155131.json,nvidia_OpenReasoning-Nemotron-32B_HuggingFaceH4_aime_2024_split_reversal_s42_20260323_181308.json
perturbation_vs_baseline,nvidia_OpenReasoning-Nemotron-32B,HuggingFaceH4_aime_2024,baseline:perturb,word_reversal,30,0.8125,0.53125,-0.28125,-0.39375,-0.175,2,5,23,nvidia_OpenReasoning-Nemotron-32B_HuggingFaceH4_aime_2024_baseline_s42_20260323_155131.json,nvidia_OpenReasoning-Nemotron-32B_HuggingFaceH4_aime_2024_word_reversal_s42_20260323_232933.json
perturbation_vs_baseline,nvidia_OpenReasoning-Nemotron-32B,HuggingFaceH4_aime_2024,baseline:perturb,wrappers,30,0.8125,0.7,-0.1125,-0.22083333333333333,-0.022916666666666665,6,13,11,nvidia_OpenReasoning-Nemotron-32B_HuggingFaceH4_aime_2024_baseline_s42_20260323_155131.json,nvidia_OpenReasoning-Nemotron-32B_HuggingFaceH4_aime_2024_wrappers_s42_20260323_232933.json
compound_vs_baseline,nvidia_OpenReasoning-Nemotron-32B,MathArena_aime_2025,baseline:compound,compound:d1,30,0.85625,0.7854166666666667,-0.07083333333333333,-0.14375,-0.008333333333333333,7,12,11,nvidia_OpenReasoning-Nemotron-32B_MathArena_aime_2025_baseline_s42_20260330_182129.json,nvidia_OpenReasoning-Nemotron-32B_MathArena_aime_2025_compound_s42_20260330_231545.json
compound_vs_baseline,nvidia_OpenReasoning-Nemotron-32B,MathArena_aime_2025,baseline:compound,compound:d2,30,0.85625,0.7229166666666667,-0.13333333333333333,-0.20625,-0.07083333333333333,0,13,17,nvidia_OpenReasoning-Nemotron-32B_MathArena_aime_2025_baseline_s42_20260330_182129.json,nvidia_OpenReasoning-Nemotron-32B_MathArena_aime_2025_compound_s42_20260404_015745.json
compound_vs_baseline,nvidia_OpenReasoning-Nemotron-32B,MathArena_aime_2025,baseline:compound,compound:d3,30,0.85625,0.6479166666666667,-0.20833333333333334,-0.29583333333333334,-0.12916666666666668,3,6,21,nvidia_OpenReasoning-Nemotron-32B_MathArena_aime_2025_baseline_s42_20260330_182129.json,nvidia_OpenReasoning-Nemotron-32B_MathArena_aime_2025_compound_s42_20260406_102432.json
passive_context_vs_baseline,nvidia_OpenReasoning-Nemotron-32B,MathArena_aime_2025,baseline:compound,passive_context:repeat:d3,30,0.85625,0.6520833333333333,-0.20416666666666666,-0.3125,-0.1125,2,9,19,nvidia_OpenReasoning-Nemotron-32B_MathArena_aime_2025_baseline_s42_20260330_182129.json,nvidia_OpenReasoning-Nemotron-32B_MathArena_aime_2025_passive_context_d3_s42_20260805_171249.json
passive_context_vs_compound,nvidia_OpenReasoning-Nemotron-32B,MathArena_aime_2025,compound:d3,passive_context:repeat:d3,30,0.6479166666666667,0.6520833333333333,0.004166666666666667,-0.08958333333333333,0.09583333333333334,13,8,9,nvidia_OpenReasoning-Nemotron-32B_MathArena_aime_2025_compound_s42_20260406_102432.json,nvidia_OpenReasoning-Nemotron-32B_MathArena_aime_2025_passive_context_d3_s42_20260805_171249.json
perturbation_vs_baseline,nvidia_OpenReasoning-Nemotron-32B,MathArena_aime_2025,baseline:perturb,interleaved_context_line,30,0.7916666666666666,0.775,-0.016666666666666666,-0.04791666666666667,0.0125,5,15,10,nvidia_OpenReasoning-Nemotron-32B_MathArena_aime_2025_baseline_s42_20260413_163156.json,nvidia_OpenReasoning-Nemotron-32B_MathArena_aime_2025_interleaved_context_line_s42_20260414_210419.json
perturbation_vs_baseline,nvidia_OpenReasoning-Nemotron-32B,MathArena_aime_2025,baseline:perturb,interleaved_context_symbol,30,0.7916666666666666,0.0,-0.7916666666666666,-0.9020833333333333,-0.6604166666666667,0,2,28,nvidia_OpenReasoning-Nemotron-32B_MathArena_aime_2025_baseline_s42_20260413_163156.json,nvidia_OpenReasoning-Nemotron-32B_MathArena_aime_2025_interleaved_context_symbol_s42_20260415_204451.json
perturbation_vs_baseline,nvidia_OpenReasoning-Nemotron-32B,MathArena_aime_2025,baseline:perturb,interleaved_context_word,30,0.7916666666666666,0.11041666666666666,-0.68125,-0.7916666666666666,-0.55625,0,2,28,nvidia_OpenReasoning-Nemotron-32B_MathArena_aime_2025_baseline_s42_20260413_163156.json,nvidia_OpenReasoning-Nemotron-32B_MathArena_aime_2025_interleaved_context_word_s42_20260415_204451.json
perturbation_vs_baseline,nvidia_OpenReasoning-Nemotron-32B,MathArena_aime_2025,baseline:perturb,not_not,30,0.7916666666666666,0.7229166666666667,-0.06875,-0.15,-0.00625,7,9,14,nvidia_OpenReasoning-Nemotron-32B_MathArena_aime_2025_baseline_s42_20260413_163156.json,nvidia_OpenReasoning-Nemotron-32B_MathArena_aime_2025_not_not_s42_20260413_163156.json
perturbation_vs_baseline,nvidia_OpenReasoning-Nemotron-32B,MathArena_aime_2025,baseline:perturb,opposites,30,0.7916666666666666,0.78125,-0.010416666666666666,-0.05,0.025,7,15,8,nvidia_OpenReasoning-Nemotron-32B_MathArena_aime_2025_baseline_s42_20260413_163156.json,nvidia_OpenReasoning-Nemotron-32B_MathArena_aime_2025_opposites_s42_20260413_163156.json
perturbation_vs_baseline,nvidia_OpenReasoning-Nemotron-32B,MathArena_aime_2025,baseline:perturb,rail_fence,30,0.7916666666666666,0.0,-0.7916666666666666,-0.9020833333333333,-0.6604166666666667,0,2,28,nvidia_OpenReasoning-Nemotron-32B_MathArena_aime_2025_baseline_s42_20260413_163156.json,nvidia_OpenReasoning-Nemotron-32B_MathArena_aime_2025_rail_fence_s42_20260415_204451.json
perturbation_vs_baseline,nvidia_OpenReasoning-Nemotron-32B,MathArena_aime_2025,baseline:perturb,rectangle_perimeter,30,0.7916666666666666,0.07916666666666666,-0.7125,-0.81875,-0.59375,0,2,28,nvidia_OpenReasoning-Nemotron-32B_MathArena_aime_2025_baseline_s42_20260413_163156.json,nvidia_OpenReasoning-Nemotron-32B_MathArena_aime_2025_rectangle_perimeter_s42_20260416_132434.json
perturbation_vs_baseline,nvidia_OpenReasoning-Nemotron-32B,MathArena_aime_2025,baseline:perturb,sentence_reversal,30,0.7916666666666666,0.8,0.008333333333333333,-0.025,0.041666666666666664,7,19,4,nvidia_OpenReasoning-Nemotron-32B_MathArena_aime_2025_baseline_s42_20260413_163156.json,nvidia_OpenReasoning-Nemotron-32B_MathArena_aime_2025_sentence_reversal_s42_20260414_210419.json
perturbation_vs_baseline,nvidia_OpenReasoning-Nemotron-32B,MathArena_aime_2025,baseline:perturb,snake_horizontal,30,0.7916666666666666,0.16041666666666668,-0.63125,-0.75,-0.4979166666666667,0,4,26,nvidia_OpenReasoning-Nemotron-32B_MathArena_aime_2025_baseline_s42_20260413_163156.json,nvidia_OpenReasoning-Nemotron-32B_MathArena_aime_2025_snake_horizontal_s42_20260416_132434.json
perturbation_vs_baseline,nvidia_OpenReasoning-Nemotron-32B,MathArena_aime_2025,baseline:perturb,snake_vertical,30,0.7916666666666666,0.004166666666666667,-0.7875,-0.8979166666666667,-0.6583333333333333,0,2,28,nvidia_OpenReasoning-Nemotron-32B_MathArena_aime_2025_baseline_s42_20260413_163156.json,nvidia_OpenReasoning-Nemotron-32B_MathArena_aime_2025_snake_vertical_s42_20260415_204451.json
perturbation_vs_baseline,nvidia_OpenReasoning-Nemotron-32B,MathArena_aime_2025,baseline:perturb,split_reversal,30,0.7916666666666666,0.25,-0.5416666666666666,-0.6583333333333333,-0.42083333333333334,0,3,27,nvidia_OpenReasoning-Nemotron-32B_MathArena_aime_2025_baseline_s42_20260413_163156.json,nvidia_OpenReasoning-Nemotron-32B_MathArena_aime_2025_split_reversal_s42_20260414_210419.json
perturbation_vs_baseline,nvidia_OpenReasoning-Nemotron-32B,MathArena_aime_2025,baseline:perturb,word_reversal,30,0.7916666666666666,0.3729166666666667,-0.41875,-0.5291666666666667,-0.30416666666666664,0,6,24,nvidia_OpenReasoning-Nemotron-32B_MathArena_aime_2025_baseline_s42_20260413_163156.json,nvidia_OpenReasoning-Nemotron-32B_MathArena_aime_2025_word_reversal_s42_20260414_210419.json
perturbation_vs_baseline,nvidia_OpenReasoning-Nemotron-32B,MathArena_aime_2025,baseline:perturb,wrappers,30,0.7916666666666666,0.7020833333333333,-0.08958333333333333,-0.16666666666666666,-0.03125,3,11,16,nvidia_OpenReasoning-Nemotron-32B_MathArena_aime_2025_baseline_s42_20260413_163156.json,nvidia_OpenReasoning-Nemotron-32B_MathArena_aime_2025_wrappers_s42_20260414_210419.json
compound_vs_baseline,nvidia_OpenReasoning-Nemotron-7B,HuggingFaceH4_aime_2024,baseline:compound,compound:d1,30,0.81875,0.7729166666666667,-0.04583333333333333,-0.10416666666666667,0.0,4,17,9,nvidia_OpenReasoning-Nemotron-7B_HuggingFaceH4_aime_2024_baseline_s42_20260321_233742.json,nvidia_OpenReasoning-Nemotron-7B_HuggingFaceH4_aime_2024_compound_s42_20260419_211224.json
compound_vs_baseline,nvidia_OpenReasoning-Nemotron-7B,HuggingFaceH4_aime_2024,baseline:compound,compound:d2,30,0.81875,0.725,-0.09375,-0.15,-0.03958333333333333,1,12,17,nvidia_OpenReasoning-Nemotron-7B_HuggingFaceH4_aime_2024_baseline_s42_20260321_233742.json,nvidia_OpenReasoning-Nemotron-7B_HuggingFaceH4_aime_2024_compound_s42_20260420_081658.json
compound_vs_baseline,nvidia_OpenReasoning-Nemotron-7B,HuggingFaceH4_aime_2024,baseline:compound,compound:d3,30,0.81875,0.5791666666666667,-0.23958333333333334,-0.3333333333333333,-0.15208333333333332,1,8,21,nvidia_OpenReasoning-Nemotron-7B_HuggingFaceH4_aime_2024_baseline_s42_20260321_233742.json,nvidia_OpenReasoning-Nemotron-7B_HuggingFaceH4_aime_2024_compound_s42_20260421_182029.json
passive_context_vs_baseline,nvidia_OpenReasoning-Nemotron-7B,HuggingFaceH4_aime_2024,baseline:compound,passive_context:repeat:d3,30,0.81875,0.36875,-0.45,-0.6,-0.3020833333333333,2,6,22,nvidia_OpenReasoning-Nemotron-7B_HuggingFaceH4_aime_2024_baseline_s42_20260321_233742.json,nvidia_OpenReasoning-Nemotron-7B_HuggingFaceH4_aime_2024_passive_context_d3_s42_20260805_070725.json
passive_context_vs_compound,nvidia_OpenReasoning-Nemotron-7B,HuggingFaceH4_aime_2024,compound:d3,passive_context:repeat:d3,30,0.5791666666666667,0.36875,-0.21041666666666667,-0.3333333333333333,-0.09791666666666667,7,5,18,nvidia_OpenReasoning-Nemotron-7B_HuggingFaceH4_aime_2024_compound_s42_20260421_182029.json,nvidia_OpenReasoning-Nemotron-7B_HuggingFaceH4_aime_2024_passive_context_d3_s42_20260805_070725.json
perturbation_vs_baseline,nvidia_OpenReasoning-Nemotron-7B,HuggingFaceH4_aime_2024,baseline:perturb,interleaved_context_line,30,0.76875,0.43333333333333335,-0.33541666666666664,-0.45,-0.22916666666666666,1,5,24,nvidia_OpenReasoning-Nemotron-7B_HuggingFaceH4_aime_2024_baseline_s42_20260323_050845.json,nvidia_OpenReasoning-Nemotron-7B_HuggingFaceH4_aime_2024_interleaved_context_line_s42_20260323_132655.json
perturbation_vs_baseline,nvidia_OpenReasoning-Nemotron-7B,HuggingFaceH4_aime_2024,baseline:perturb,interleaved_context_symbol,30,0.76875,0.0,-0.76875,-0.8854166666666666,-0.6333333333333333,0,2,28,nvidia_OpenReasoning-Nemotron-7B_HuggingFaceH4_aime_2024_baseline_s42_20260323_050845.json,nvidia_OpenReasoning-Nemotron-7B_HuggingFaceH4_aime_2024_interleaved_context_symbol_s42_20260323_225343.json
perturbation_vs_baseline,nvidia_OpenReasoning-Nemotron-7B,HuggingFaceH4_aime_2024,baseline:perturb,interleaved_context_word,30,0.76875,0.05416666666666667,-0.7145833333333333,-0.8416666666666667,-0.5708333333333333,0,3,27,nvidia_OpenReasoning-Nemotron-7B_HuggingFaceH4_aime_2024_baseline_s42_20260323_050845.json,nvidia_OpenReasoning-Nemotron-7B_HuggingFaceH4_aime_2024_interleaved_context_word_s42_20260323_132655.json
perturbation_vs_baseline,nvidia_OpenReasoning-Nemotron-7B,HuggingFaceH4_aime_2024,baseline:perturb,not_not,30,0.76875,0.6708333333333333,-0.09791666666666667,-0.18125,-0.027083333333333334,4,15,11,nvidia_OpenReasoning-Nemotron-7B_HuggingFaceH4_aime_2024_baseline_s42_20260323_050845.json,nvidia_OpenReasoning-Nemotron-7B_HuggingFaceH4_aime_2024_not_not_s42_20260323_050845.json
perturbation_vs_baseline,nvidia_OpenReasoning-Nemotron-7B,HuggingFaceH4_aime_2024,baseline:perturb,opposites,30,0.76875,0.5916666666666667,-0.17708333333333334,-0.28958333333333336,-0.07708333333333334,4,5,21,nvidia_OpenReasoning-Nemotron-7B_HuggingFaceH4_aime_2024_baseline_s42_20260323_050845.json,nvidia_OpenReasoning-Nemotron-7B_HuggingFaceH4_aime_2024_opposites_s42_20260323_050845.json
perturbation_vs_baseline,nvidia_OpenReasoning-Nemotron-7B,HuggingFaceH4_aime_2024,baseline:perturb,rail_fence,30,0.76875,0.0,-0.76875,-0.8854166666666666,-0.6333333333333333,0,2,28,nvidia_OpenReasoning-Nemotron-7B_HuggingFaceH4_aime_2024_baseline_s42_20260323_050845.json,nvidia_OpenReasoning-Nemotron-7B_HuggingFaceH4_aime_2024_rail_fence_s42_20260323_132655.json
perturbation_vs_baseline,nvidia_OpenReasoning-Nemotron-7B,HuggingFaceH4_aime_2024,baseline:perturb,rectangle_perimeter,30,0.76875,0.004166666666666667,-0.7645833333333333,-0.8833333333333333,-0.6270833333333333,0,3,27,nvidia_OpenReasoning-Nemotron-7B_HuggingFaceH4_aime_2024_baseline_s42_20260323_050845.json,nvidia_OpenReasoning-Nemotron-7B_HuggingFaceH4_aime_2024_rectangle_perimeter_s42_20260323_165727.json
